data,tempo_dati,CONTAGI-spe,CONTAGI-spe-lisc,T-spe,H-spe, (RQ+RC)-spe,G-spe,D-spe,Var[CONTAGI-spe],Var[CONTAGI-spe-lisc],Var[T-spe],Var[H-spe],Var[ (RQ+RC)-spe],Var[G-spe],Var[D-spe],  ,t,tempo_sim,C,RT, RH, RQ, RC, GR, GO, D,CONTAGI (previsione),T (previsione),H (previsione),(RQ+RC) (previsione),GR (previsione),D (previsione),Var[CONTAGI (previsione)],Var[T (previsione)],Var[H (previsione)],Var[(RQ+RC) (previsione)],Var[GR (previsione)],Var[D (previsione)]
,,,,,,,,,,,,,,,,,582.125,626.125,88624.4,12.5494,51.5788,1238.1,301.844,30424.4,20460,2943.4,88624.4,12.5494,5.16E+01,1539.944,30424.4,2943.4, , , , , , 
,,,,,,,,,,,,,,,,,582.167,626.167,88626.8,12.5417,51.5391,1236.96,301.764,30407.1,20449.4,2943.43,88626.8,12.5417,5.15E+01,1538.724,30407.1,2943.43, , , , , , 
,,,,,,,,,,,,,,,,,582.208,626.208,88629.2,12.5341,51.4995,1235.81,301.684,30389.8,20438.9,2943.46,88629.2,12.5341,5.15E+01,1537.494,30389.8,2943.46, , , , , , 
,,,,,,,,,,,,,,,,,582.25,626.25,88631.6,12.5266,51.4603,1234.67,301.605,30372.5,20428.4,2943.49,88631.6,12.5266,5.15E+01,1536.275,30372.5,2943.49, , , , , , 
,,,,,,,,,,,,,,,,,582.292,626.292,88634.1,12.5191,51.4212,1233.53,301.525,30355.2,20417.8,2943.52,88634.1,12.5191,5.14E+01,1535.055,30355.2,2943.52, , , , , , 
,,,,,,,,,,,,,,,,,582.333,626.333,88636.5,12.5117,51.3824,1232.39,301.445,30337.8,20407.3,2943.55,88636.5,12.5117,5.14E+01,1533.835,30337.8,2943.55, , , , , , 
,,,,,,,,,,,,,,,,,582.375,626.375,88638.9,12.5044,51.3438,1231.25,301.366,30320.5,20396.9,2943.58,88638.9,12.5044,5.13E+01,1532.616,30320.5,2943.58, , , , , , 
,,,,,,,,,,,,,,,,,582.417,626.417,88641.3,12.4971,51.3055,1230.11,301.287,30303.1,20386.4,2943.61,88641.3,12.4971,5.13E+01,1531.397,30303.1,2943.61, , , , , , 
,,,,,,,,,,,,,,,,,582.458,626.458,88643.7,12.4899,51.2673,1228.97,301.207,30285.7,20375.9,2943.64,88643.7,12.4899,5.13E+01,1530.177,30285.7,2943.64, , , , , , 
,,,,,,,,,,,,,,,,,582.5,626.5,88646.2,12.4828,51.2295,1227.84,301.128,30268.4,20365.5,2943.68,88646.2,12.4828,5.12E+01,1528.968,30268.4,2943.68, , , , , , 
,,,,,,,,,,,,,,,,,582.542,626.542,88648.6,12.4757,51.1918,1226.7,301.049,30251,20355,2943.71,88648.6,12.4757,5.12E+01,1527.749,30251,2943.71, , , , , , 
,,,,,,,,,,,,,,,,,582.583,626.583,88651,12.4687,51.1544,1225.57,300.971,30233.6,20344.6,2943.74,88651,12.4687,5.12E+01,1526.541,30233.6,2943.74, , , , , , 
,,,,,,,,,,,,,,,,,582.625,626.625,88653.4,12.4618,51.1173,1224.44,300.892,30216.2,20334.2,2943.77,88653.4,12.4618,5.11E+01,1525.332,30216.2,2943.77, , , , , , 
,,,,,,,,,,,,,,,,,582.667,626.667,88655.8,12.4549,51.0804,1223.31,300.813,30198.8,20323.8,2943.8,88655.8,12.4549,5.11E+01,1524.123,30198.8,2943.8, , , , , , 
,,,,,,,,,,,,,,,,,582.708,626.708,88658.2,12.4481,51.0437,1222.18,300.734,30181.3,20313.5,2943.83,88658.2,12.4481,5.10E+01,1522.914,30181.3,2943.83, , , , , , 
,,,,,,,,,,,,,,,,,582.75,626.75,88660.6,12.4413,51.0073,1221.05,300.656,30163.9,20303.1,2943.86,88660.6,12.4413,5.10E+01,1521.706,30163.9,2943.86, , , , , , 
,,,,,,,,,,,,,,,,,582.792,626.792,88663,12.4347,50.9711,1219.93,300.577,30146.5,20292.7,2943.89,88663,12.4347,5.10E+01,1520.507,30146.5,2943.89, , , , , , 
,,,,,,,,,,,,,,,,,582.833,626.833,88665.4,12.428,50.9352,1218.8,300.499,30129,20282.4,2943.92,88665.4,12.428,5.09E+01,1519.299,30129,2943.92, , , , , , 
,,,,,,,,,,,,,,,,,582.875,626.875,88667.9,12.4215,50.8995,1217.68,300.421,30111.6,20272.1,2943.95,88667.9,12.4215,5.09E+01,1518.101,30111.6,2943.95, , , , , , 
,,,,,,,,,,,,,,,,,582.917,626.917,88670.3,12.415,50.864,1216.56,300.342,30094.1,20261.8,2943.98,88670.3,12.415,5.09E+01,1516.902,30094.1,2943.98, , , , , , 
,,,,,,,,,,,,,,,,,582.958,626.958,88672.7,12.4086,50.8288,1215.44,300.264,30076.6,20251.5,2944.01,88672.7,12.4086,5.08E+01,1515.704,30076.6,2944.01, , , , , , 
,,,,,,,,,,,,,,,,,583,627,88675.1,12.4022,50.7939,1214.32,300.186,30059.1,20241.2,2944.04,88675.1,12.4022,5.08E+01,1514.506,30059.1,2944.04,58,-0.1706,-0.905499999999996,-29.1290000000001,-417.200000000001,0.730000000000018
,,,,,,,,,,,,,,,,,583.042,627.042,88677.5,12.3959,50.7592,1213.2,300.107,30041.6,20231,2944.07,88677.5,12.3959,5.08E+01,1513.307,30041.6,2944.07, , , , , , 
,,,,,,,,,,,,,,,,,583.083,627.083,88679.9,12.3897,50.7248,1212.08,300.029,30024.1,20220.7,2944.1,88679.9,12.3897,5.07E+01,1512.109,30024.1,2944.1, , , , , , 
,,,,,,,,,,,,,,,,,583.125,627.125,88682.3,12.3835,50.6906,1210.97,299.951,30006.6,20210.5,2944.13,88682.3,12.3835,5.07E+01,1510.921,30006.6,2944.13, , , , , , 
,,,,,,,,,,,,,,,,,583.167,627.167,88684.7,12.3774,50.6567,1209.85,299.873,29989.1,20200.3,2944.16,88684.7,12.3774,5.07E+01,1509.723,29989.1,2944.16, , , , , , 
,,,,,,,,,,,,,,,,,583.208,627.208,88687.1,12.3714,50.623,1208.74,299.794,29971.6,20190.1,2944.19,88687.1,12.3714,5.06E+01,1508.534,29971.6,2944.19, , , , , , 
,,,,,,,,,,,,,,,,,583.25,627.25,88689.5,12.3654,50.5896,1207.63,299.716,29954,20179.9,2944.22,88689.5,12.3654,5.06E+01,1507.346,29954,2944.22, , , , , , 
,,,,,,,,,,,,,,,,,583.292,627.292,88691.9,12.3595,50.5564,1206.52,299.638,29936.5,20169.7,2944.25,88691.9,12.3595,5.06E+01,1506.158,29936.5,2944.25, , , , , , 
,,,,,,,,,,,,,,,,,583.333,627.333,88694.3,12.3536,50.5235,1205.42,299.559,29918.9,20159.5,2944.28,88694.3,12.3536,5.05E+01,1504.979,29918.9,2944.28, , , , , , 
,,,,,,,,,,,,,,,,,583.375,627.375,88696.7,12.3478,50.4909,1204.31,299.481,29901.4,20149.4,2944.31,88696.7,12.3478,5.05E+01,1503.791,29901.4,2944.31, , , , , , 
,,,,,,,,,,,,,,,,,583.417,627.417,88699.1,12.3421,50.4585,1203.21,299.402,29883.8,20139.3,2944.34,88699.1,12.3421,5.05E+01,1502.612,29883.8,2944.34, , , , , , 
,,,,,,,,,,,,,,,,,583.458,627.458,88701.5,12.3364,50.4264,1202.1,299.324,29866.2,20129.2,2944.36,88701.5,12.3364,5.04E+01,1501.424,29866.2,2944.36, , , , , , 
,,,,,,,,,,,,,,,,,583.5,627.5,88703.9,12.3308,50.3945,1201,299.245,29848.6,20119.1,2944.39,88703.9,12.3308,5.04E+01,1500.245,29848.6,2944.39, , , , , , 
,,,,,,,,,,,,,,,,,583.542,627.542,88706.3,12.3252,50.3629,1199.9,299.166,29831,20109,2944.42,88706.3,12.3252,5.04E+01,1499.066,29831,2944.42, , , , , , 
,,,,,,,,,,,,,,,,,583.583,627.583,88708.7,12.3197,50.3316,1198.8,299.087,29813.4,20098.9,2944.45,88708.7,12.3197,5.03E+01,1497.887,29813.4,2944.45, , , , , , 
,,,,,,,,,,,,,,,,,583.625,627.625,88711.1,12.3143,50.3005,1197.71,299.008,29795.8,20088.9,2944.48,88711.1,12.3143,5.03E+01,1496.718,29795.8,2944.48, , , , , , 
,,,,,,,,,,,,,,,,,583.667,627.667,88713.5,12.3089,50.2697,1196.61,298.929,29778.2,20078.8,2944.51,88713.5,12.3089,5.03E+01,1495.539,29778.2,2944.51, , , , , , 
,,,,,,,,,,,,,,,,,583.708,627.708,88715.9,12.3036,50.2391,1195.52,298.849,29760.5,20068.8,2944.54,88715.9,12.3036,5.02E+01,1494.369,29760.5,2944.54, , , , , , 
,,,,,,,,,,,,,,,,,583.75,627.75,88718.3,12.2984,50.2089,1194.43,298.77,29742.9,20058.8,2944.57,88718.3,12.2984,5.02E+01,1493.2,29742.9,2944.57, , , , , , 
,,,,,,,,,,,,,,,,,583.792,627.792,88720.7,12.2932,50.1788,1193.34,298.69,29725.3,20048.8,2944.6,88720.7,12.2932,5.02E+01,1492.03,29725.3,2944.6, , , , , , 
,,,,,,,,,,,,,,,,,583.833,627.833,88723,12.2881,50.1491,1192.25,298.61,29707.6,20038.9,2944.63,88723,12.2881,5.01E+01,1490.86,29707.6,2944.63, , , , , , 
,,,,,,,,,,,,,,,,,583.875,627.875,88725.4,12.283,50.1196,1191.16,298.529,29689.9,20028.9,2944.66,88725.4,12.283,5.01E+01,1489.689,29689.9,2944.66, , , , , , 
,,,,,,,,,,,,,,,,,583.917,627.917,88727.8,12.278,50.0904,1190.08,298.449,29672.3,20019,2944.69,88727.8,12.278,5.01E+01,1488.529,29672.3,2944.69, , , , , , 
,,,,,,,,,,,,,,,,,583.958,627.958,88730.2,12.273,50.0615,1188.99,298.368,29654.6,20009.1,2944.72,88730.2,12.273,5.01E+01,1487.358,29654.6,2944.72, , , , , , 
,,,,,,,,,,,,,,,,,584,628,88732.6,12.2682,50.0328,1187.91,298.287,29636.9,19999.2,2944.75,88732.6,12.2682,5.00E+01,1486.197,29636.9,2944.75,57.5,-0.134,-0.761099999999999,-28.3089999999997,-422.199999999997,0.710000000000036
,,,,,,,,,,,,,,,,,584.042,628.042,88735,12.2633,50.0044,1186.83,298.206,29619.2,19989.3,2944.78,88735,12.2633,5.00E+01,1485.036,29619.2,2944.78, , , , , , 
,,,,,,,,,,,,,,,,,584.083,628.083,88737.4,12.2586,49.9762,1185.75,298.124,29601.5,19979.4,2944.81,88737.4,12.2586,5.00E+01,1483.874,29601.5,2944.81, , , , , , 
,,,,,,,,,,,,,,,,,584.125,628.125,88739.8,12.2538,49.9484,1184.68,298.042,29583.8,19969.6,2944.84,88739.8,12.2538,4.99E+01,1482.722,29583.8,2944.84, , , , , , 
,,,,,,,,,,,,,,,,,584.167,628.167,88742.2,12.2492,49.9208,1183.6,297.959,29566.1,19959.7,2944.87,88742.2,12.2492,4.99E+01,1481.559,29566.1,2944.87, , , , , , 
,,,,,,,,,,,,,,,,,584.208,628.208,88744.6,12.2446,49.8934,1182.53,297.877,29548.4,19949.9,2944.9,88744.6,12.2446,4.99E+01,1480.407,29548.4,2944.9, , , , , , 
,,,,,,,,,,,,,,,,,584.25,628.25,88746.9,12.2401,49.8664,1181.46,297.794,29530.7,19940.1,2944.92,88746.9,12.2401,4.99E+01,1479.254,29530.7,2944.92, , , , , , 
,,,,,,,,,,,,,,,,,584.292,628.292,88749.3,12.2356,49.8396,1180.39,297.71,29512.9,19930.3,2944.95,88749.3,12.2356,4.98E+01,1478.1,29512.9,2944.95, , , , , , 
,,,,,,,,,,,,,,,,,584.333,628.333,88751.7,12.2312,49.813,1179.32,297.626,29495.2,19920.5,2944.98,88751.7,12.2312,4.98E+01,1476.946,29495.2,2944.98, , , , , , 
,,,,,,,,,,,,,,,,,584.375,628.375,88754.1,12.2268,49.7868,1178.25,297.542,29477.4,19910.8,2945.01,88754.1,12.2268,4.98E+01,1475.792,29477.4,2945.01, , , , , , 
,,,,,,,,,,,,,,,,,584.417,628.417,88756.5,12.2225,49.7608,1177.19,297.457,29459.7,19901.1,2945.04,88756.5,12.2225,4.98E+01,1474.647,29459.7,2945.04, , , , , , 
,,,,,,,,,,,,,,,,,584.458,628.458,88758.9,12.2183,49.7351,1176.13,297.372,29441.9,19891.4,2945.07,88758.9,12.2183,4.97E+01,1473.502,29441.9,2945.07, , , , , , 
,,,,,,,,,,,,,,,,,584.5,628.5,88761.3,12.2141,49.7096,1175.07,297.286,29424.1,19881.7,2945.1,88761.3,12.2141,4.97E+01,1472.356,29424.1,2945.1, , , , , , 
,,,,,,,,,,,,,,,,,584.542,628.542,88763.7,12.21,49.6844,1174.01,297.199,29406.4,19872,2945.13,88763.7,12.21,4.97E+01,1471.209,29406.4,2945.13, , , , , , 
,,,,,,,,,,,,,,,,,584.583,628.583,88766,12.2059,49.6595,1172.95,297.113,29388.6,19862.3,2945.16,88766,12.2059,4.97E+01,1470.063,29388.6,2945.16, , , , , , 
,,,,,,,,,,,,,,,,,584.625,628.625,88768.4,12.2019,49.6349,1171.9,297.025,29370.8,19852.7,2945.19,88768.4,12.2019,4.96E+01,1468.925,29370.8,2945.19, , , , , , 
,,,,,,,,,,,,,,,,,584.667,628.667,88770.8,12.198,49.6105,1170.84,296.937,29353,19843,2945.22,88770.8,12.198,4.96E+01,1467.777,29353,2945.22, , , , , , 
,,,,,,,,,,,,,,,,,584.708,628.708,88773.2,12.1941,49.5864,1169.79,296.849,29335.2,19833.4,2945.24,88773.2,12.1941,4.96E+01,1466.639,29335.2,2945.24, , , , , , 
,,,,,,,,,,,,,,,,,584.75,628.75,88775.6,12.1902,49.5625,1168.74,296.759,29317.4,19823.8,2945.27,88775.6,12.1902,4.96E+01,1465.499,29317.4,2945.27, , , , , , 
,,,,,,,,,,,,,,,,,584.792,628.792,88778,12.1865,49.539,1167.7,296.67,29299.5,19814.3,2945.3,88778,12.1865,4.95E+01,1464.37,29299.5,2945.3, , , , , , 
,,,,,,,,,,,,,,,,,584.833,628.833,88780.3,12.1827,49.5156,1166.65,296.579,29281.7,19804.7,2945.33,88780.3,12.1827,4.95E+01,1463.229,29281.7,2945.33, , , , , , 
,,,,,,,,,,,,,,,,,584.875,628.875,88782.7,12.1791,49.4926,1165.61,296.488,29263.9,19795.2,2945.36,88782.7,12.1791,4.95E+01,1462.098,29263.9,2945.36, , , , , , 
,,,,,,,,,,,,,,,,,584.917,628.917,88785.1,12.1755,49.4698,1164.57,296.396,29246.1,19785.7,2945.39,88785.1,12.1755,4.95E+01,1460.966,29246.1,2945.39, , , , , , 
,,,,,,,,,,,,,,,,,584.958,628.958,88787.5,12.1719,49.4473,1163.53,296.304,29228.2,19776.2,2945.42,88787.5,12.1719,4.94E+01,1459.834,29228.2,2945.42, , , , , , 
,,,,,,,,,,,,,,,,,585,629,88789.9,12.1684,49.4251,1162.49,296.211,29210.4,19766.7,2945.45,88789.9,12.1684,4.94E+01,1458.701,29210.4,2945.45,57.2999999999884,-0.0998,-0.607700000000001,-27.4960000000001,-426.5,0.699999999999818
,,,,,,,,,,,,,,,,,585.042,629.042,88792.2,12.165,49.4031,1161.46,296.117,29192.5,19757.2,2945.48,88792.2,12.165,4.94E+01,1457.577,29192.5,2945.48, , , , , , 
,,,,,,,,,,,,,,,,,585.083,629.083,88794.6,12.1616,49.3814,1160.43,296.022,29174.6,19747.8,2945.51,88794.6,12.1616,4.94E+01,1456.452,29174.6,2945.51, , , , , , 
,,,,,,,,,,,,,,,,,585.125,629.125,88797,12.1583,49.3599,1159.4,295.927,29156.8,19738.3,2945.53,88797,12.1583,4.94E+01,1455.327,29156.8,2945.53, , , , , , 
,,,,,,,,,,,,,,,,,585.167,629.167,88799.4,12.155,49.3388,1158.37,295.83,29138.9,19728.9,2945.56,88799.4,12.155,4.93E+01,1454.2,29138.9,2945.56, , , , , , 
,,,,,,,,,,,,,,,,,585.208,629.208,88801.8,12.1518,49.3178,1157.34,295.733,29121,19719.5,2945.59,88801.8,12.1518,4.93E+01,1453.073,29121,2945.59, , , , , , 
,,,,,,,,,,,,,,,,,585.25,629.25,88804.2,12.1487,49.2972,1156.32,295.635,29103.1,19710.2,2945.62,88804.2,12.1487,4.93E+01,1451.955,29103.1,2945.62, , , , , , 
,,,,,,,,,,,,,,,,,585.292,629.292,88806.5,12.1456,49.2768,1155.29,295.537,29085.2,19700.8,2945.65,88806.5,12.1456,4.93E+01,1450.827,29085.2,2945.65, , , , , , 
,,,,,,,,,,,,,,,,,585.333,629.333,88808.9,12.1426,49.2566,1154.28,295.437,29067.3,19691.5,2945.68,88808.9,12.1426,4.93E+01,1449.717,29067.3,2945.68, , , , , , 
,,,,,,,,,,,,,,,,,585.375,629.375,88811.3,12.1396,49.2368,1153.26,295.337,29049.4,19682.2,2945.71,88811.3,12.1396,4.92E+01,1448.597,29049.4,2945.71, , , , , , 
,,,,,,,,,,,,,,,,,585.417,629.417,88813.7,12.1367,49.2171,1152.24,295.235,29031.5,19672.9,2945.74,88813.7,12.1367,4.92E+01,1447.475,29031.5,2945.74, , , , , , 
,,,,,,,,,,,,,,,,,585.458,629.458,88816.1,12.1338,49.1978,1151.23,295.133,29013.6,19663.6,2945.76,88816.1,12.1338,4.92E+01,1446.363,29013.6,2945.76, , , , , , 
,,,,,,,,,,,,,,,,,585.5,629.5,88818.4,12.131,49.1787,1150.22,295.03,28995.7,19654.4,2945.79,88818.4,12.131,4.92E+01,1445.25,28995.7,2945.79, , , , , , 
,,,,,,,,,,,,,,,,,585.542,629.542,88820.8,12.1282,49.1599,1149.21,294.926,28977.8,19645.1,2945.82,88820.8,12.1282,4.92E+01,1444.136,28977.8,2945.82, , , , , , 
,,,,,,,,,,,,,,,,,585.583,629.583,88823.2,12.1255,49.1413,1148.2,294.821,28959.8,19635.9,2945.85,88823.2,12.1255,4.91E+01,1443.021,28959.8,2945.85, , , , , , 
,,,,,,,,,,,,,,,,,585.625,629.625,88825.6,12.1229,49.123,1147.2,294.714,28941.9,19626.7,2945.88,88825.6,12.1229,4.91E+01,1441.914,28941.9,2945.88, , , , , , 
,,,,,,,,,,,,,,,,,585.667,629.667,88828,12.1203,49.1049,1146.2,294.607,28923.9,19617.5,2945.91,88828,12.1203,4.91E+01,1440.807,28923.9,2945.91, , , , , , 
,,,,,,,,,,,,,,,,,585.708,629.708,88830.3,12.1178,49.0871,1145.2,294.499,28906,19608.4,2945.94,88830.3,12.1178,4.91E+01,1439.699,28906,2945.94, , , , , , 
,,,,,,,,,,,,,,,,,585.75,629.75,88832.7,12.1153,49.0695,1144.2,294.39,28888,19599.3,2945.96,88832.7,12.1153,4.91E+01,1438.59,28888,2945.96, , , , , , 
,,,,,,,,,,,,,,,,,585.792,629.792,88835.1,12.1129,49.0522,1143.2,294.28,28870.1,19590.1,2945.99,88835.1,12.1129,4.91E+01,1437.48,28870.1,2945.99, , , , , , 
,,,,,,,,,,,,,,,,,585.833,629.833,88837.5,12.1105,49.0352,1142.21,294.169,28852.1,19581,2946.02,88837.5,12.1105,4.90E+01,1436.379,28852.1,2946.02, , , , , , 
,,,,,,,,,,,,,,,,,585.875,629.875,88839.8,12.1082,49.0184,1141.22,294.057,28834.2,19572,2946.05,88839.8,12.1082,4.90E+01,1435.277,28834.2,2946.05, , , , , , 
,,,,,,,,,,,,,,,,,585.917,629.917,88842.2,12.1059,49.0018,1140.23,293.944,28816.2,19562.9,2946.08,88842.2,12.1059,4.90E+01,1434.174,28816.2,2946.08, , , , , , 
,,,,,,,,,,,,,,,,,585.958,629.958,88844.6,12.1037,48.9856,1139.25,293.83,28798.2,19553.9,2946.11,88844.6,12.1037,4.90E+01,1433.08,28798.2,2946.11, , , , , , 
,,,,,,,,,,,,,,,,,586,630,88847,12.1016,48.9695,1138.26,293.714,28780.2,19544.9,2946.13,88847,12.1016,4.90E+01,1431.974,28780.2,2946.13,57.1000000000058,-0.066800000000001,-0.455600000000004,-26.7270000000001,-430.200000000001,0.680000000000291
,,,,,,,,,,,,,,,,,586.042,630.042,88849.4,12.0995,48.9537,1137.28,293.598,28762.2,19535.9,2946.16,88849.4,12.0995,4.90E+01,1430.878,28762.2,2946.16, , , , , , 
,,,,,,,,,,,,,,,,,586.083,630.083,88851.7,12.0975,48.9382,1136.3,293.481,28744.2,19526.9,2946.19,88851.7,12.0975,4.89E+01,1429.781,28744.2,2946.19, , , , , , 
,,,,,,,,,,,,,,,,,586.125,630.125,88854.1,12.0955,48.9229,1135.33,293.362,28726.2,19517.9,2946.22,88854.1,12.0955,4.89E+01,1428.692,28726.2,2946.22, , , , , , 
,,,,,,,,,,,,,,,,,586.167,630.167,88856.5,12.0936,48.9079,1134.35,293.242,28708.2,19509,2946.25,88856.5,12.0936,4.89E+01,1427.592,28708.2,2946.25, , , , , , 
,,,,,,,,,,,,,,,,,586.208,630.208,88858.9,12.0917,48.8931,1133.38,293.121,28690.2,19500.1,2946.28,88858.9,12.0917,4.89E+01,1426.501,28690.2,2946.28, , , , , , 
,,,,,,,,,,,,,,,,,586.25,630.25,88861.3,12.0899,48.8785,1132.41,293,28672.2,19491.2,2946.31,88861.3,12.0899,4.89E+01,1425.41,28672.2,2946.31, , , , , , 
,,,,,,,,,,,,,,,,,586.292,630.292,88863.6,12.0881,48.8642,1131.45,292.876,28654.2,19482.3,2946.33,88863.6,12.0881,4.89E+01,1424.326,28654.2,2946.33, , , , , , 
,,,,,,,,,,,,,,,,,586.333,630.333,88866,12.0864,48.8502,1130.48,292.752,28636.2,19473.5,2946.36,88866,12.0864,4.89E+01,1423.232,28636.2,2946.36, , , , , , 
,,,,,,,,,,,,,,,,,586.375,630.375,88868.4,12.0847,48.8364,1129.52,292.627,28618.2,19464.7,2946.39,88868.4,12.0847,4.88E+01,1422.147,28618.2,2946.39, , , , , , 
,,,,,,,,,,,,,,,,,586.417,630.417,88870.8,12.0832,48.8228,1128.56,292.501,28600.1,19455.9,2946.42,88870.8,12.0832,4.88E+01,1421.061,28600.1,2946.42, , , , , , 
,,,,,,,,,,,,,,,,,586.458,630.458,88873.2,12.0816,48.8095,1127.61,292.373,28582.1,19447.1,2946.45,88873.2,12.0816,4.88E+01,1419.983,28582.1,2946.45, , , , , , 
,,,,,,,,,,,,,,,,,586.5,630.5,88875.5,12.0801,48.7964,1126.65,292.244,28564.1,19438.3,2946.47,88875.5,12.0801,4.88E+01,1418.894,28564.1,2946.47, , , , , , 
,,,,,,,,,,,,,,,,,586.542,630.542,88877.9,12.0787,48.7836,1125.7,292.114,28546,19429.6,2946.5,88877.9,12.0787,4.88E+01,1417.814,28546,2946.5, , , , , , 
,,,,,,,,,,,,,,,,,586.583,630.583,88880.3,12.0773,48.771,1124.75,291.983,28528,19420.8,2946.53,88880.3,12.0773,4.88E+01,1416.733,28528,2946.53, , , , , , 
,,,,,,,,,,,,,,,,,586.625,630.625,88882.7,12.076,48.7586,1123.81,291.851,28509.9,19412.1,2946.56,88882.7,12.076,4.88E+01,1415.661,28509.9,2946.56, , , , , , 
,,,,,,,,,,,,,,,,,586.667,630.667,88885,12.0747,48.7465,1122.86,291.718,28491.9,19403.5,2946.59,88885,12.0747,4.87E+01,1414.578,28491.9,2946.59, , , , , , 
,,,,,,,,,,,,,,,,,586.708,630.708,88887.4,12.0735,48.7346,1121.92,291.583,28473.8,19394.8,2946.62,88887.4,12.0735,4.87E+01,1413.503,28473.8,2946.62, , , , , , 
,,,,,,,,,,,,,,,,,586.75,630.75,88889.8,12.0723,48.723,1120.98,291.448,28455.7,19386.2,2946.64,88889.8,12.0723,4.87E+01,1412.428,28455.7,2946.64, , , , , , 
,,,,,,,,,,,,,,,,,586.792,630.792,88892.2,12.0712,48.7116,1120.05,291.311,28437.7,19377.6,2946.67,88892.2,12.0712,4.87E+01,1411.361,28437.7,2946.67, , , , , , 
,,,,,,,,,,,,,,,,,586.833,630.833,88894.6,12.0701,48.7004,1119.11,291.173,28419.6,19369,2946.7,88894.6,12.0701,4.87E+01,1410.283,28419.6,2946.7, , , , , , 
,,,,,,,,,,,,,,,,,586.875,630.875,88897,12.0691,48.6895,1118.18,291.034,28401.5,19360.4,2946.73,88897,12.0691,4.87E+01,1409.214,28401.5,2946.73, , , , , , 
,,,,,,,,,,,,,,,,,586.917,630.917,88899.3,12.0682,48.6788,1117.26,290.894,28383.5,19351.9,2946.76,88899.3,12.0682,4.87E+01,1408.154,28383.5,2946.76, , , , , , 
,,,,,,,,,,,,,,,,,586.958,630.958,88901.7,12.0673,48.6683,1116.33,290.753,28365.4,19343.3,2946.78,88901.7,12.0673,4.87E+01,1407.083,28365.4,2946.78, , , , , , 
,,,,,,,,,,,,,,,,,587,631,88904.1,12.0664,48.6581,1115.41,290.61,28347.3,19334.8,2946.81,88904.1,12.0664,4.87E+01,1406.02,28347.3,2946.81,57.1000000000058,-0.0352,-0.311399999999999,-25.954,-432.900000000001,0.679999999999836
,,,,,,,,,,,,,,,,,587.042,631.042,88906.5,12.0656,48.6481,1114.49,290.467,28329.2,19326.3,2946.84,88906.5,12.0656,4.86E+01,1404.957,28329.2,2946.84, , , , , , 
,,,,,,,,,,,,,,,,,587.083,631.083,88908.9,12.0649,48.6384,1113.57,290.322,28311.1,19317.9,2946.87,88908.9,12.0649,4.86E+01,1403.892,28311.1,2946.87, , , , , , 
,,,,,,,,,,,,,,,,,587.125,631.125,88911.2,12.0642,48.6289,1112.65,290.176,28293,19309.4,2946.9,88911.2,12.0642,4.86E+01,1402.826,28293,2946.9, , , , , , 
,,,,,,,,,,,,,,,,,587.167,631.167,88913.6,12.0636,48.6196,1111.74,290.03,28274.9,19301,2946.93,88913.6,12.0636,4.86E+01,1401.77,28274.9,2946.93, , , , , , 
,,,,,,,,,,,,,,,,,587.208,631.208,88916,12.063,48.6105,1110.83,289.882,28256.8,19292.6,2946.95,88916,12.063,4.86E+01,1400.712,28256.8,2946.95, , , , , , 
,,,,,,,,,,,,,,,,,587.25,631.25,88918.4,12.0625,48.6017,1109.93,289.733,28238.7,19284.3,2946.98,88918.4,12.0625,4.86E+01,1399.663,28238.7,2946.98, , , , , , 
,,,,,,,,,,,,,,,,,587.292,631.292,88920.8,12.062,48.5931,1109.02,289.583,28220.6,19275.9,2947.01,88920.8,12.062,4.86E+01,1398.603,28220.6,2947.01, , , , , , 
,,,,,,,,,,,,,,,,,587.333,631.333,88923.2,12.0616,48.5847,1108.12,289.432,28202.5,19267.6,2947.04,88923.2,12.0616,4.86E+01,1397.552,28202.5,2947.04, , , , , , 
,,,,,,,,,,,,,,,,,587.375,631.375,88925.5,12.0612,48.5766,1107.22,289.28,28184.3,19259.3,2947.07,88925.5,12.0612,4.86E+01,1396.5,28184.3,2947.07, , , , , , 
,,,,,,,,,,,,,,,,,587.417,631.417,88927.9,12.0609,48.5687,1106.32,289.127,28166.2,19251,2947.09,88927.9,12.0609,4.86E+01,1395.447,28166.2,2947.09, , , , , , 
,,,,,,,,,,,,,,,,,587.458,631.458,88930.3,12.0606,48.561,1105.43,288.973,28148.1,19242.8,2947.12,88930.3,12.0606,4.86E+01,1394.403,28148.1,2947.12, , , , , , 
,,,,,,,,,,,,,,,,,587.5,631.5,88932.7,12.0604,48.5536,1104.54,288.818,28130,19234.5,2947.15,88932.7,12.0604,4.86E+01,1393.358,28130,2947.15, , , , , , 
,,,,,,,,,,,,,,,,,587.542,631.542,88935.1,12.0603,48.5464,1103.65,288.662,28111.8,19226.3,2947.18,88935.1,12.0603,4.85E+01,1392.312,28111.8,2947.18, , , , , , 
,,,,,,,,,,,,,,,,,587.583,631.583,88937.5,12.0602,48.5394,1102.77,288.505,28093.7,19218.1,2947.21,88937.5,12.0602,4.85E+01,1391.275,28093.7,2947.21, , , , , , 
