DATA,ALTRO,DEGENZA CHIR GENERALE NO COVID,DEGENZA CHIR SPECIALISTICA NO COVID,DEGENZA COVID BASSA INTENSITA,DEGENZA MED GENERALE NO COVID,DEGENZA MED SPECIALISTICA NO COVID,DEGENZA ORDINARIA COVID,DOMICILIO/STRUTTURA ISOLAMENTO,EMERGENZA-URGENZA,ORTOPEDIA,SOSPETTI COVID,SUB INTENSIVA COVID,SUB INTENSIVA NO COVID,TERAPIA INTENSIVA COVID,TERAPIA INTENSIVA NO COVID
2020-08-24,283.0,72.0,222.0,23.0,664.0,315.0,26.0,0.0,30.0,59.0,23.0,0.0,59.0,10.0,73.0
2020-08-25,293.0,81.0,222.0,23.0,652.0,327.0,31.0,0.0,29.0,59.0,22.0,1.0,57.0,10.0,76.0
2020-08-26,278.0,78.0,220.0,23.0,629.0,315.0,30.0,0.0,26.0,50.0,20.0,1.0,60.0,10.0,77.0
2020-08-27,283.0,84.0,209.0,22.0,613.0,317.0,29.0,0.0,24.0,44.0,22.0,3.0,60.0,13.0,77.0
2020-08-28,272.0,74.0,210.0,22.0,602.0,316.0,25.0,0.0,25.0,42.0,25.0,4.0,54.0,14.0,73.0
2020-08-29,272.0,69.0,179.0,5.0,608.0,315.0,14.0,0.0,28.0,47.0,22.0,3.0,59.0,13.0,72.0
2020-08-30,279.0,65.0,185.0,5.0,650.0,327.0,17.0,0.0,32.0,48.0,23.0,4.0,60.0,11.0,72.0
2020-08-31,313.0,63.0,228.0,5.0,657.0,329.0,15.0,0.0,30.0,50.0,20.0,2.0,57.0,10.0,75.0
2020-09-01,326.0,71.0,232.0,22.0,647.0,328.0,25.0,0.0,26.0,51.0,24.0,0.0,60.0,11.0,79.0
2020-09-02,311.0,79.0,211.0,22.0,647.0,342.0,25.0,0.0,26.0,52.0,20.0,1.0,61.0,10.0,77.0
2020-09-03,316.0,86.0,235.0,22.0,631.0,333.0,28.0,0.0,27.0,56.0,20.0,1.0,60.0,11.0,73.0
2020-09-04,299.0,83.0,218.0,5.0,617.0,305.0,17.0,0.0,25.0,57.0,18.0,1.0,60.0,8.0,73.0
2020-09-05,281.0,74.0,200.0,5.0,632.0,313.0,18.0,0.0,29.0,56.0,17.0,1.0,58.0,10.0,74.0
2020-09-06,283.0,75.0,204.0,5.0,656.0,324.0,17.0,0.0,37.0,66.0,16.0,2.0,60.0,11.0,80.0
2020-09-07,279.0,83.0,240.0,4.0,637.0,350.0,18.0,0.0,27.0,75.0,16.0,3.0,57.0,10.0,79.0
2020-09-08,296.0,86.0,241.0,4.0,623.0,361.0,17.0,0.0,31.0,77.0,19.0,2.0,57.0,11.0,81.0
2020-09-09,304.0,83.0,257.0,5.0,627.0,365.0,16.0,0.0,30.0,74.0,19.0,2.0,60.0,11.0,84.0
2020-09-10,310.0,89.0,265.0,4.0,635.0,372.0,16.0,0.0,30.0,69.0,23.0,0.0,58.0,14.0,84.0
2020-09-11,310.0,91.0,249.0,4.0,617.0,360.0,16.0,0.0,28.0,68.0,24.0,1.0,58.0,11.0,82.0
2020-09-12,293.0,80.0,225.0,5.0,634.0,342.0,17.0,0.0,31.0,72.0,22.0,1.0,58.0,13.0,86.0
2020-09-13,295.0,80.0,235.0,5.0,677.0,351.0,17.0,0.0,33.0,78.0,23.0,2.0,61.0,14.0,89.0
2020-09-14,311.0,95.0,261.0,5.0,677.0,357.0,17.0,0.0,39.0,77.0,21.0,4.0,60.0,15.0,93.0
2020-09-15,312.0,92.0,287.0,5.0,674.0,361.0,16.0,0.0,40.0,77.0,20.0,4.0,59.0,15.0,86.0
2020-09-16,304.0,90.0,273.0,7.0,676.0,363.0,17.0,0.0,35.0,79.0,21.0,2.0,63.0,13.0,87.0
2020-09-17,318.0,97.0,291.0,8.0,667.0,372.0,16.0,0.0,29.0,76.0,21.0,2.0,64.0,13.0,87.0
2020-09-18,295.0,93.0,277.0,9.0,648.0,358.0,18.0,0.0,23.0,82.0,27.0,2.0,61.0,13.0,92.0
2020-09-19,268.0,76.0,243.0,9.0,657.0,362.0,17.0,0.0,28.0,80.0,28.0,2.0,62.0,13.0,85.0
2020-09-20,269.0,84.0,237.0,9.0,682.0,372.0,16.0,0.0,35.0,82.0,30.0,3.0,64.0,13.0,86.0
2020-09-21,270.0,90.0,254.0,10.0,663.0,383.0,13.0,0.0,30.0,75.0,26.0,2.0,64.0,12.0,92.0
2020-09-22,297.0,100.0,271.0,10.0,666.0,379.0,14.0,0.0,28.0,73.0,23.0,4.0,62.0,13.0,94.0
2020-09-23,305.0,103.0,285.0,10.0,670.0,371.0,19.0,0.0,30.0,73.0,18.0,5.0,64.0,10.0,95.0
2020-09-24,312.0,103.0,281.0,9.0,666.0,393.0,16.0,0.0,36.0,74.0,19.0,2.0,65.0,10.0,88.0
2020-09-25,294.0,102.0,273.0,8.0,649.0,357.0,20.0,0.0,37.0,72.0,15.0,0.0,67.0,8.0,84.0
2020-09-26,291.0,84.0,252.0,7.0,664.0,358.0,24.0,0.0,36.0,63.0,16.0,1.0,67.0,8.0,84.0
2020-09-27,283.0,82.0,252.0,7.0,694.0,358.0,23.0,0.0,44.0,64.0,19.0,1.0,67.0,8.0,90.0
2020-09-28,285.0,96.0,265.0,5.0,689.0,370.0,23.0,0.0,31.0,65.0,18.0,1.0,65.0,8.0,90.0
2020-09-29,300.0,103.0,274.0,22.0,690.0,371.0,36.0,0.0,35.0,74.0,15.0,1.0,65.0,9.0,89.0
2020-09-30,309.0,104.0,270.0,25.0,689.0,372.0,36.0,0.0,32.0,73.0,10.0,0.0,67.0,10.0,96.0
2020-10-01,320.0,101.0,280.0,9.0,686.0,380.0,28.0,0.0,28.0,76.0,11.0,1.0,67.0,9.0,91.0
2020-10-02,300.0,94.0,268.0,9.0,657.0,354.0,25.0,0.0,30.0,74.0,12.0,2.0,66.0,9.0,92.0
2020-10-03,295.0,80.0,233.0,9.0,663.0,348.0,32.0,0.0,36.0,72.0,12.0,2.0,67.0,9.0,89.0
2020-10-04,285.0,83.0,228.0,10.0,692.0,350.0,36.0,0.0,39.0,78.0,16.0,3.0,68.0,8.0,90.0
2020-10-05,289.0,95.0,262.0,10.0,685.0,368.0,36.0,0.0,33.0,72.0,22.0,5.0,65.0,8.0,93.0
2020-10-06,307.0,98.0,282.0,10.0,700.0,373.0,43.0,0.0,32.0,74.0,14.0,3.0,65.0,7.0,97.0
2020-10-07,309.0,102.0,285.0,10.0,696.0,380.0,42.0,0.0,32.0,71.0,15.0,1.0,64.0,13.0,90.0
2020-10-08,305.0,101.0,308.0,8.0,687.0,368.0,41.0,0.0,33.0,74.0,19.0,2.0,63.0,14.0,95.0
2020-10-09,291.0,101.0,300.0,21.0,665.0,349.0,39.0,0.0,33.0,74.0,18.0,2.0,61.0,16.0,94.0
2020-10-10,273.0,97.0,263.0,28.0,652.0,345.0,39.0,0.0,39.0,75.0,16.0,0.0,64.0,19.0,92.0
2020-10-11,261.0,96.0,273.0,27.0,686.0,347.0,47.0,0.0,42.0,76.0,16.0,0.0,66.0,19.0,93.0
2020-10-12,280.0,105.0,285.0,23.0,680.0,355.0,46.0,0.0,34.0,80.0,20.0,2.0,68.0,22.0,91.0
2020-10-13,299.0,109.0,290.0,28.0,679.0,367.0,53.0,0.0,33.0,88.0,18.0,2.0,65.0,23.0,91.0
2020-10-14,299.0,112.0,284.0,28.0,676.0,375.0,63.0,0.0,26.0,74.0,17.0,0.0,67.0,30.0,90.0
2020-10-15,291.0,104.0,302.0,27.0,668.0,384.0,63.0,0.0,20.0,65.0,19.0,0.0,68.0,34.0,93.0
2020-10-16,262.0,98.0,284.0,30.0,653.0,355.0,68.0,0.0,30.0,59.0,15.0,0.0,66.0,33.0,87.0
2020-10-17,226.0,81.0,250.0,39.0,638.0,350.0,68.0,0.0,27.0,61.0,16.0,0.0,68.0,33.0,89.0
2020-10-18,224.0,83.0,260.0,43.0,673.0,360.0,75.0,0.0,31.0,65.0,22.0,0.0,69.0,36.0,87.0
2020-10-19,247.0,90.0,295.0,44.0,669.0,366.0,80.0,0.0,31.0,71.0,24.0,0.0,64.0,37.0,82.0
2020-10-20,260.0,103.0,303.0,44.0,677.0,369.0,87.0,0.0,31.0,67.0,24.0,0.0,66.0,36.0,84.0
2020-10-21,258.0,109.0,299.0,57.0,669.0,348.0,83.0,0.0,28.0,67.0,19.0,0.0,67.0,38.0,84.0
2020-10-22,263.0,105.0,289.0,65.0,658.0,340.0,102.0,0.0,28.0,65.0,26.0,0.0,69.0,39.0,86.0
2020-10-23,229.0,103.0,285.0,73.0,639.0,330.0,109.0,0.0,30.0,62.0,24.0,1.0,64.0,39.0,86.0
2020-10-24,204.0,86.0,241.0,83.0,641.0,334.0,117.0,0.0,34.0,62.0,28.0,1.0,62.0,40.0,92.0
2020-10-25,214.0,82.0,254.0,84.0,682.0,341.0,125.0,0.0,35.0,65.0,26.0,1.0,64.0,41.0,88.0
2020-10-26,251.0,93.0,277.0,81.0,688.0,345.0,124.0,0.0,34.0,66.0,35.0,1.0,64.0,42.0,87.0
2020-10-27,174.0,98.0,296.0,85.0,663.0,364.0,174.0,93.0,27.0,65.0,41.0,0.0,66.0,46.0,84.0
2020-10-28,181.0,93.0,280.0,92.0,648.0,358.0,191.0,93.0,33.0,61.0,32.0,0.0,65.0,48.0,90.0
2020-10-29,192.0,97.0,281.0,106.0,635.0,350.0,208.0,93.0,27.0,62.0,31.0,1.0,63.0,46.0,93.0
2020-10-30,184.0,90.0,287.0,105.0,612.0,331.0,212.0,93.0,27.0,59.0,32.0,1.0,65.0,45.0,78.0
2020-10-31,173.0,79.0,274.0,131.0,618.0,317.0,199.0,93.0,25.0,58.0,32.0,9.0,64.0,50.0,66.0
2020-11-01,168.0,84.0,270.0,136.0,637.0,317.0,222.0,93.0,27.0,61.0,35.0,12.0,65.0,49.0,69.0
2020-11-02,163.0,95.0,272.0,137.0,618.0,333.0,237.0,93.0,22.0,61.0,32.0,24.0,60.0,53.0,78.0
2020-11-03,173.0,93.0,259.0,142.0,594.0,345.0,234.0,0.0,22.0,61.0,36.0,41.0,58.0,36.0,76.0
2020-11-04,164.0,128.0,277.0,136.0,622.0,342.0,238.0,71.0,22.0,52.0,34.0,40.0,57.0,44.0,72.0
2020-11-05,161.0,126.0,308.0,132.0,602.0,340.0,255.0,71.0,21.0,57.0,36.0,34.0,60.0,51.0,71.0
2020-11-06,152.0,128.0,295.0,132.0,578.0,322.0,281.0,71.0,22.0,57.0,32.0,39.0,56.0,46.0,76.0
2020-11-07,139.0,119.0,251.0,136.0,548.0,315.0,280.0,122.0,20.0,54.0,42.0,40.0,57.0,48.0,71.0
2020-11-08,156.0,123.0,292.0,134.0,580.0,342.0,315.0,122.0,22.0,60.0,48.0,40.0,59.0,48.0,75.0
2020-11-09,163.0,118.0,278.0,156.0,570.0,354.0,316.0,122.0,23.0,57.0,46.0,40.0,62.0,47.0,72.0
2020-11-10,185.0,125.0,293.0,190.0,545.0,341.0,343.0,122.0,32.0,65.0,46.0,35.0,59.0,52.0,67.0
2020-11-11,184.0,119.0,311.0,192.0,546.0,335.0,349.0,122.0,26.0,70.0,40.0,38.0,61.0,57.0,64.0
2020-11-12,170.0,133.0,318.0,193.0,522.0,322.0,350.0,122.0,22.0,70.0,46.0,40.0,59.0,57.0,65.0
2020-11-13,90.0,47.0,285.0,193.0,391.0,258.0,338.0,122.0,19.0,63.0,30.0,43.0,27.0,50.0,31.0
2020-11-14,149.0,105.0,256.0,211.0,508.0,287.0,367.0,122.0,20.0,61.0,11.0,42.0,58.0,62.0,67.0
2020-11-15,143.0,112.0,252.0,219.0,520.0,297.0,378.0,102.0,22.0,64.0,8.0,41.0,59.0,62.0,68.0
2020-11-16,162.0,116.0,287.0,199.0,513.0,304.0,405.0,92.0,23.0,69.0,8.0,48.0,62.0,56.0,67.0
2020-11-17,211.0,120.0,297.0,228.0,514.0,293.0,374.0,89.0,27.0,65.0,8.0,46.0,59.0,55.0,69.0
2020-11-18,174.0,121.0,301.0,229.0,508.0,310.0,407.0,73.0,27.0,65.0,10.0,39.0,57.0,61.0,77.0
2020-11-19,179.0,126.0,318.0,225.0,512.0,312.0,419.0,73.0,28.0,66.0,8.0,46.0,57.0,63.0,78.0
2020-11-20,172.0,119.0,335.0,222.0,533.0,314.0,429.0,70.0,32.0,73.0,10.0,50.0,58.0,60.0,80.0
2020-11-21,172.0,113.0,299.0,222.0,541.0,303.0,422.0,119.0,27.0,63.0,12.0,45.0,60.0,60.0,74.0
2020-11-22,170.0,105.0,301.0,236.0,561.0,310.0,450.0,120.0,23.0,64.0,11.0,46.0,60.0,60.0,80.0
2020-11-23,186.0,100.0,301.0,233.0,552.0,315.0,455.0,120.0,19.0,74.0,7.0,44.0,59.0,48.0,76.0
2020-11-24,176.0,102.0,316.0,234.0,549.0,309.0,440.0,115.0,23.0,71.0,5.0,47.0,58.0,57.0,77.0
2020-11-25,172.0,124.0,351.0,229.0,551.0,313.0,436.0,113.0,16.0,77.0,7.0,47.0,61.0,57.0,83.0
2020-11-26,163.0,119.0,334.0,230.0,553.0,320.0,404.0,125.0,18.0,78.0,7.0,57.0,61.0,61.0,72.0
2020-11-27,162.0,109.0,297.0,194.0,554.0,300.0,431.0,129.0,20.0,79.0,6.0,50.0,60.0,63.0,73.0
2020-11-28,153.0,98.0,261.0,207.0,548.0,298.0,424.0,125.0,14.0,73.0,7.0,47.0,59.0,64.0,70.0
2020-11-29,153.0,113.0,290.0,208.0,578.0,307.0,443.0,117.0,19.0,71.0,6.0,53.0,61.0,63.0,70.0
2020-11-30,133.0,109.0,290.0,210.0,577.0,320.0,421.0,123.0,17.0,70.0,7.0,51.0,58.0,64.0,72.0
2020-12-01,135.0,118.0,296.0,203.0,570.0,330.0,404.0,123.0,17.0,71.0,7.0,50.0,59.0,63.0,77.0
2020-12-02,146.0,116.0,313.0,198.0,577.0,335.0,389.0,118.0,13.0,69.0,6.0,47.0,59.0,64.0,74.0
2020-12-03,162.0,119.0,349.0,197.0,555.0,337.0,401.0,117.0,13.0,68.0,7.0,51.0,64.0,63.0,80.0
2020-12-04,147.0,106.0,305.0,208.0,543.0,299.0,382.0,117.0,16.0,66.0,8.0,46.0,57.0,63.0,78.0
2020-12-05,139.0,100.0,277.0,208.0,538.0,297.0,399.0,118.0,12.0,65.0,8.0,49.0,60.0,64.0,72.0
2020-12-06,142.0,100.0,283.0,211.0,569.0,316.0,417.0,118.0,9.0,65.0,12.0,49.0,62.0,65.0,69.0
2020-12-07,139.0,88.0,304.0,210.0,564.0,333.0,413.0,118.0,12.0,63.0,11.0,48.0,56.0,64.0,79.0
2020-12-08,132.0,89.0,288.0,214.0,587.0,334.0,422.0,110.0,15.0,70.0,11.0,50.0,60.0,64.0,80.0
2020-12-09,141.0,101.0,304.0,205.0,593.0,329.0,404.0,109.0,18.0,66.0,11.0,48.0,60.0,64.0,81.0
2020-12-10,132.0,108.0,307.0,199.0,596.0,325.0,413.0,120.0,23.0,66.0,13.0,49.0,61.0,65.0,79.0
2020-12-11,128.0,110.0,317.0,194.0,560.0,321.0,410.0,123.0,18.0,63.0,12.0,46.0,60.0,66.0,87.0
2020-12-12,125.0,104.0,281.0,199.0,558.0,316.0,408.0,126.0,18.0,61.0,11.0,49.0,60.0,64.0,81.0
2020-12-13,138.0,100.0,276.0,200.0,579.0,321.0,420.0,125.0,20.0,63.0,10.0,51.0,60.0,64.0,85.0
2020-12-14,154.0,112.0,306.0,201.0,580.0,328.0,407.0,128.0,16.0,56.0,8.0,47.0,59.0,66.0,83.0
2020-12-15,163.0,117.0,305.0,196.0,588.0,323.0,422.0,133.0,17.0,55.0,6.0,45.0,60.0,62.0,82.0
2020-12-16,159.0,117.0,306.0,198.0,592.0,330.0,414.0,134.0,20.0,61.0,3.0,44.0,61.0,58.0,80.0
2020-12-17,148.0,109.0,319.0,195.0,592.0,329.0,401.0,128.0,15.0,58.0,6.0,41.0,60.0,62.0,81.0
2020-12-18,127.0,112.0,291.0,199.0,583.0,305.0,385.0,128.0,19.0,59.0,7.0,39.0,61.0,62.0,81.0
2020-12-19,125.0,102.0,253.0,194.0,568.0,294.0,403.0,128.0,16.0,61.0,5.0,44.0,59.0,62.0,82.0
2020-12-20,130.0,103.0,259.0,195.0,589.0,310.0,416.0,130.0,18.0,64.0,7.0,47.0,62.0,62.0,84.0
2020-12-21,128.0,108.0,297.0,191.0,586.0,319.0,416.0,133.0,16.0,62.0,8.0,44.0,61.0,65.0,80.0
2020-12-22,148.0,109.0,302.0,195.0,557.0,275.0,416.0,135.0,14.0,57.0,6.0,46.0,62.0,60.0,79.0
2020-12-23,139.0,112.0,286.0,191.0,577.0,256.0,409.0,135.0,13.0,52.0,3.0,45.0,58.0,59.0,77.0
2020-12-24,131.0,99.0,236.0,189.0,539.0,226.0,404.0,141.0,15.0,44.0,2.0,45.0,53.0,62.0,76.0
2020-12-25,123.0,94.0,216.0,192.0,547.0,239.0,420.0,140.0,11.0,45.0,5.0,44.0,56.0,64.0,75.0
2020-12-26,109.0,97.0,210.0,192.0,551.0,244.0,418.0,144.0,14.0,44.0,2.0,49.0,60.0,61.0,78.0
2020-12-27,111.0,98.0,216.0,199.0,562.0,258.0,448.0,144.0,15.0,45.0,0.0,53.0,63.0,62.0,75.0
2020-12-28,127.0,93.0,250.0,198.0,579.0,275.0,434.0,139.0,17.0,45.0,2.0,53.0,64.0,58.0,77.0
2020-12-29,132.0,97.0,257.0,196.0,576.0,273.0,448.0,140.0,17.0,47.0,5.0,52.0,62.0,58.0,77.0
2020-12-30,131.0,93.0,263.0,187.0,576.0,282.0,440.0,143.0,19.0,48.0,5.0,48.0,63.0,60.0,81.0
2020-12-31,139.0,84.0,228.0,188.0,555.0,251.0,425.0,142.0,13.0,42.0,5.0,50.0,62.0,67.0,71.0
2021-01-01,119.0,76.0,206.0,181.0,568.0,270.0,442.0,142.0,13.0,42.0,6.0,50.0,59.0,67.0,74.0
2021-01-02,121.0,78.0,190.0,179.0,580.0,270.0,443.0,135.0,16.0,44.0,6.0,56.0,62.0,66.0,71.0
2021-01-03,126.0,95.0,200.0,173.0,614.0,282.0,454.0,135.0,17.0,45.0,7.0,49.0,64.0,66.0,73.0
2021-01-04,123.0,104.0,244.0,171.0,597.0,301.0,448.0,136.0,20.0,50.0,7.0,53.0,66.0,63.0,80.0
2021-01-05,132.0,100.0,254.0,133.0,587.0,297.0,470.0,134.0,14.0,56.0,3.0,52.0,58.0,63.0,78.0
2021-01-06,119.0,102.0,252.0,132.0,610.0,308.0,478.0,132.0,14.0,59.0,3.0,54.0,56.0,64.0,79.0
2021-01-07,121.0,116.0,266.0,131.0,604.0,306.0,487.0,131.0,20.0,53.0,4.0,52.0,63.0,66.0,78.0
2021-01-08,132.0,121.0,288.0,130.0,586.0,288.0,473.0,130.0,20.0,55.0,3.0,52.0,59.0,65.0,75.0
2021-01-09,141.0,113.0,249.0,134.0,583.0,279.0,457.0,132.0,23.0,55.0,4.0,51.0,58.0,61.0,72.0
2021-01-10,144.0,118.0,243.0,133.0,613.0,288.0,472.0,130.0,25.0,57.0,4.0,51.0,58.0,64.0,72.0
2021-01-11,154.0,115.0,271.0,157.0,606.0,321.0,448.0,129.0,24.0,55.0,5.0,54.0,56.0,65.0,78.0
2021-01-12,152.0,120.0,297.0,159.0,598.0,336.0,436.0,129.0,21.0,57.0,5.0,52.0,55.0,61.0,74.0
2021-01-13,145.0,129.0,307.0,156.0,576.0,335.0,432.0,120.0,17.0,57.0,5.0,51.0,59.0,60.0,81.0
2021-01-14,151.0,131.0,324.0,161.0,578.0,336.0,414.0,116.0,18.0,60.0,4.0,51.0,58.0,60.0,79.0
2021-01-15,143.0,131.0,326.0,164.0,573.0,313.0,400.0,112.0,16.0,59.0,2.0,44.0,58.0,61.0,77.0
2021-01-16,130.0,116.0,292.0,163.0,577.0,311.0,402.0,112.0,16.0,55.0,4.0,43.0,57.0,60.0,75.0
2021-01-17,122.0,116.0,290.0,168.0,608.0,309.0,406.0,111.0,19.0,59.0,4.0,45.0,60.0,59.0,76.0
2021-01-18,141.0,121.0,319.0,164.0,608.0,331.0,416.0,69.0,12.0,60.0,6.0,44.0,61.0,57.0,81.0
2021-01-19,151.0,127.0,337.0,161.0,608.0,322.0,388.0,74.0,11.0,63.0,4.0,44.0,64.0,55.0,88.0
2021-01-20,138.0,126.0,356.0,161.0,613.0,333.0,361.0,76.0,11.0,58.0,3.0,45.0,63.0,52.0,88.0
2021-01-21,151.0,133.0,353.0,159.0,597.0,321.0,342.0,75.0,12.0,59.0,2.0,43.0,63.0,52.0,89.0
2021-01-22,155.0,128.0,333.0,161.0,603.0,325.0,309.0,66.0,8.0,58.0,5.0,43.0,60.0,51.0,85.0
2021-01-23,144.0,122.0,298.0,159.0,609.0,329.0,284.0,66.0,8.0,57.0,4.0,39.0,60.0,47.0,82.0
2021-01-24,140.0,131.0,288.0,160.0,647.0,330.0,283.0,67.0,11.0,58.0,6.0,37.0,62.0,54.0,86.0
2021-01-25,146.0,140.0,311.0,168.0,635.0,331.0,285.0,62.0,17.0,55.0,3.0,40.0,64.0,51.0,90.0
2021-01-26,161.0,148.0,322.0,170.0,649.0,334.0,273.0,62.0,19.0,57.0,0.0,43.0,67.0,51.0,90.0
2021-01-27,163.0,144.0,326.0,172.0,611.0,334.0,276.0,58.0,18.0,57.0,3.0,31.0,63.0,51.0,94.0
2021-01-28,150.0,143.0,339.0,175.0,633.0,325.0,269.0,76.0,24.0,55.0,3.0,35.0,66.0,50.0,91.0
2021-01-29,147.0,127.0,331.0,179.0,628.0,321.0,266.0,77.0,26.0,51.0,4.0,35.0,65.0,54.0,88.0
2021-01-30,148.0,126.0,283.0,177.0,621.0,314.0,269.0,78.0,25.0,53.0,5.0,32.0,65.0,57.0,89.0
2021-01-31,146.0,124.0,278.0,176.0,654.0,327.0,287.0,79.0,24.0,55.0,4.0,33.0,65.0,56.0,84.0
2021-02-01,142.0,138.0,306.0,172.0,687.0,349.0,285.0,78.0,23.0,59.0,4.0,32.0,66.0,55.0,85.0
2021-02-02,139.0,135.0,341.0,173.0,693.0,345.0,283.0,80.0,19.0,60.0,3.0,31.0,66.0,53.0,86.0
2021-02-03,136.0,134.0,340.0,165.0,710.0,335.0,280.0,80.0,16.0,60.0,2.0,32.0,67.0,50.0,90.0
2021-02-04,138.0,142.0,341.0,161.0,692.0,339.0,276.0,76.0,14.0,66.0,4.0,36.0,63.0,49.0,86.0
2021-02-05,143.0,131.0,327.0,158.0,684.0,326.0,267.0,75.0,17.0,62.0,8.0,37.0,61.0,49.0,90.0
2021-02-06,131.0,119.0,283.0,158.0,681.0,301.0,273.0,75.0,18.0,64.0,7.0,34.0,62.0,49.0,90.0
2021-02-07,130.0,124.0,282.0,161.0,709.0,302.0,287.0,76.0,21.0,65.0,9.0,38.0,64.0,50.0,89.0
2021-02-08,135.0,130.0,334.0,159.0,709.0,323.0,295.0,74.0,25.0,64.0,7.0,38.0,65.0,49.0,86.0
2021-02-09,138.0,123.0,336.0,170.0,708.0,335.0,292.0,74.0,24.0,67.0,5.0,39.0,65.0,53.0,93.0
2021-02-10,134.0,130.0,347.0,173.0,683.0,330.0,288.0,70.0,23.0,61.0,4.0,38.0,67.0,53.0,91.0
2021-02-11,154.0,134.0,355.0,168.0,688.0,336.0,292.0,63.0,28.0,63.0,9.0,37.0,67.0,55.0,89.0
2021-02-12,144.0,135.0,353.0,181.0,670.0,342.0,290.0,66.0,30.0,61.0,7.0,34.0,64.0,53.0,87.0
2021-02-13,143.0,126.0,296.0,181.0,667.0,325.0,296.0,65.0,29.0,64.0,5.0,37.0,66.0,54.0,86.0
2021-02-14,125.0,120.0,289.0,185.0,697.0,339.0,298.0,65.0,32.0,69.0,3.0,39.0,67.0,54.0,88.0
2021-02-15,132.0,123.0,329.0,190.0,689.0,356.0,302.0,65.0,31.0,71.0,5.0,38.0,65.0,57.0,90.0
2021-02-16,146.0,128.0,348.0,188.0,674.0,352.0,311.0,68.0,27.0,65.0,6.0,41.0,67.0,60.0,88.0
2021-02-17,141.0,136.0,346.0,194.0,640.0,359.0,326.0,74.0,30.0,62.0,7.0,40.0,66.0,60.0,88.0
2021-02-18,142.0,136.0,342.0,196.0,638.0,348.0,340.0,73.0,32.0,61.0,6.0,41.0,65.0,57.0,91.0
2021-02-19,137.0,140.0,347.0,193.0,642.0,330.0,349.0,94.0,36.0,63.0,7.0,39.0,63.0,58.0,89.0
2021-02-20,130.0,125.0,298.0,193.0,635.0,332.0,363.0,89.0,27.0,64.0,7.0,41.0,64.0,60.0,88.0
2021-02-21,137.0,129.0,301.0,195.0,659.0,337.0,386.0,84.0,38.0,64.0,6.0,43.0,68.0,61.0,89.0
2021-02-22,145.0,136.0,325.0,194.0,653.0,333.0,403.0,77.0,38.0,69.0,8.0,43.0,65.0,61.0,88.0
2021-02-23,169.0,129.0,326.0,202.0,623.0,340.0,405.0,82.0,30.0,70.0,6.0,43.0,66.0,64.0,92.0
2021-02-24,143.0,133.0,337.0,203.0,599.0,337.0,417.0,84.0,35.0,66.0,5.0,48.0,64.0,59.0,92.0
2021-02-25,137.0,135.0,330.0,212.0,587.0,342.0,440.0,80.0,31.0,69.0,6.0,49.0,64.0,63.0,90.0
2021-02-26,146.0,129.0,327.0,209.0,545.0,329.0,462.0,81.0,30.0,72.0,5.0,50.0,63.0,67.0,84.0
2021-02-27,113.0,116.0,280.0,209.0,550.0,331.0,489.0,85.0,27.0,71.0,5.0,49.0,64.0,69.0,82.0
2021-02-28,120.0,118.0,273.0,207.0,570.0,345.0,536.0,85.0,27.0,74.0,5.0,50.0,66.0,74.0,84.0
2021-03-01,130.0,124.0,271.0,214.0,572.0,365.0,555.0,93.0,24.0,66.0,6.0,53.0,65.0,79.0,83.0
2021-03-02,153.0,124.0,276.0,224.0,566.0,355.0,566.0,96.0,23.0,48.0,6.0,57.0,66.0,80.0,85.0
2021-03-03,152.0,116.0,295.0,219.0,550.0,347.0,587.0,100.0,18.0,50.0,4.0,57.0,70.0,86.0,85.0
2021-03-04,141.0,107.0,275.0,223.0,546.0,345.0,597.0,108.0,13.0,47.0,3.0,56.0,67.0,89.0,81.0
2021-03-05,126.0,107.0,257.0,232.0,514.0,337.0,615.0,127.0,18.0,49.0,6.0,57.0,64.0,89.0,79.0
2021-03-06,117.0,95.0,238.0,240.0,518.0,319.0,643.0,120.0,12.0,52.0,5.0,68.0,63.0,97.0,67.0
2021-03-07,143.0,92.0,217.0,248.0,545.0,320.0,658.0,120.0,16.0,53.0,4.0,74.0,62.0,99.0,71.0
2021-03-08,132.0,90.0,238.0,260.0,545.0,310.0,648.0,121.0,16.0,54.0,3.0,83.0,64.0,100.0,70.0
2021-03-09,137.0,113.0,240.0,270.0,545.0,313.0,683.0,120.0,15.0,44.0,5.0,95.0,60.0,102.0,71.0
2021-03-10,133.0,105.0,240.0,279.0,519.0,306.0,708.0,120.0,19.0,46.0,5.0,88.0,56.0,114.0,73.0
2021-03-11,149.0,115.0,235.0,258.0,504.0,296.0,765.0,121.0,18.0,40.0,3.0,79.0,61.0,118.0,55.0
2021-03-12,132.0,121.0,223.0,260.0,483.0,296.0,768.0,127.0,16.0,36.0,3.0,88.0,59.0,123.0,57.0
2021-03-13,128.0,118.0,205.0,260.0,479.0,299.0,794.0,136.0,10.0,34.0,6.0,92.0,57.0,125.0,60.0
2021-03-14,123.0,128.0,212.0,261.0,505.0,325.0,827.0,135.0,13.0,38.0,5.0,98.0,59.0,129.0,66.0
2021-03-15,122.0,118.0,214.0,263.0,500.0,343.0,844.0,139.0,14.0,35.0,5.0,90.0,59.0,131.0,54.0
2021-03-16,131.0,120.0,213.0,266.0,488.0,315.0,861.0,139.0,22.0,44.0,4.0,93.0,55.0,131.0,59.0
